"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
          0,           0,           0,       -2.55594188,      -10.11215826,      -10.10659039,       2.907664384,      -10.59516472,       2.034277019,       3.391411676,                 0,                 0,                 0,      0.8865615259,       1.792748703,       3.525054359,                 0,       1.667133652,   0.0003072798812
          0,           0,           1,      -3.289834883,   -0.004547347277,      -0.316167603,       2.185850824,      -9.028768916,       1.783834631,       2.818116778,                 0,                 0,                 0,      0.7413955781,        1.58290741,       2.935686001,                 0,       1.579808313,   0.0003072798812
          0,           0,           2,      -3.244083695,     -0.1023980346,     -0.6580347077,       2.236036596,      -9.551110093,       1.542732276,       2.229772663,                 0,                 0,                 0,      0.5866435405,       1.383433179,       2.331956613,                 0,       1.445339997,   0.0003072798812
          0,           0,           3,      -3.247564799,     -0.1973370121,     -0.9759975422,       2.227760256,      -9.853930568,       1.378704599,       1.969072232,                 0,                 0,                 0,      0.5149235577,       1.237990608,       2.060449242,                 0,       1.428204587,   0.0003072798812
          0,           0,           4,      -3.332134928,     -0.2859610173,     -0.9481699393,       2.140249351,      -10.02307949,       1.255063369,       1.873339249,                 0,                 0,                 0,      0.4871709514,       1.121328557,       1.956324683,                 0,       1.492625229,   0.0003072798812
          0,           0,           5,      -3.416183183,     -0.3679284455,     -0.9264214116,       2.052447163,      -10.13209236,       1.148263454,       1.833100712,                 0,                 0,                 0,       0.474945348,         1.0175957,        1.90873418,                 0,       1.596411264,   0.0003072798812
          0,           0,           6,      -3.469664143,     -0.4429651784,     -0.9163800554,       1.994881372,      -10.20975301,       1.048978269,       1.806761928,                 0,                 0,                 0,      0.4669484854,      0.9203896696,       1.875533772,                 0,       1.722401675,   0.0003072798812
          0,           0,           7,      -3.494806804,     -0.5095730929,     -0.8956191342,       1.966640126,      -10.26875209,      0.9537129071,       1.779081691,                 0,                 0,                 0,      0.4589037436,      0.8272872451,       1.841275587,                 0,       1.865426879,   0.0003072798812
          0,           0,           8,      -3.506155887,     -0.5654749129,     -0.8695053807,       1.953478401,      -10.31611324,      0.8613808973,       1.743147953,                 0,                 0,                 0,      0.4487926208,      0.7376867623,       1.798988626,                 0,       2.023666833,   0.0003072798812
          0,           0,           9,      -3.514152663,     -0.6092036228,     -0.8471514437,       1.944662297,      -10.35527698,      0.7721049966,        1.69498171,                 0,                 0,                 0,      0.4353575399,      0.6519882405,       1.744712141,                 0,       2.195273593,   0.0003072798812
