"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
          0,           0,           0,      -2.378392201,      -10.10134646,      -10.12326316,       3.085214063,      -10.31094003,       2.390663061,       -3.04913385,                 0,                 0,                 0,     -0.8496477116,         2.1721427,      -3.208470539,                 0,      -1.275434377,    0.001240011933
          0,           0,           1,      -3.070751425,     0.02059765319,     -0.1679672805,       2.404460743,      -9.019093795,        1.35010443,     -0.6990187618,                 0,                 0,                 0,     -0.1175446541,        1.29805456,     -0.7914945114,                 0,     -0.5177516244,    0.001240011933
          0,           0,           2,       -3.02778838,     -0.1051949719,     -0.6196980067,       2.443171303,      -10.03464303,        1.14927771,     -0.3966005584,                 0,                 0,                 0,     -0.0804223319,       1.118812671,     -0.4758040198,                 0,     -0.3450867923,    0.001240011933
          0,           0,           3,      -3.078007344,     -0.2090851962,     -0.7499457507,       2.387018287,        -10.127278,      0.9778696871,     -0.4761373598,                 0,                 0,                 0,    -0.07828025676,      0.9422739824,     -0.5431902542,                 0,     -0.4869128945,    0.001240011933
          0,           0,           4,      -3.181499023,     -0.2860025744,     -0.7522530516,       2.281461199,      -10.10075672,      0.8381046784,     -0.3221529671,                 0,                 0,                 0,    -0.02381311108,      0.8135908425,     -0.3798314456,                 0,     -0.3843827333,    0.001240011933
          0,           0,           5,      -3.284544869,     -0.3429160225,     -0.7793682187,       2.174990574,      -9.973073344,      0.7330834679,     -0.3733200047,                 0,                 0,                 0,    -0.03301766197,      0.7052562263,     -0.4235479336,                 0,     -0.5092462469,    0.001240011933
          0,           0,           6,      -3.353513732,     -0.3800689406,     -0.7842843777,       2.108265095,      -9.844692143,       0.642945629,     -0.3537150181,                 0,                 0,                 0,    -0.01748202723,      0.6167055334,      -0.397703006,                 0,     -0.5501476363,    0.001240011933
          0,           0,           7,      -3.416910501,     -0.4055457147,     -0.7994682886,       2.044836175,       -9.73582541,      0.5672109782,      -0.366057944,                 0,                 0,                 0,    -0.01556741527,      0.5402943694,     -0.4047328829,                 0,     -0.6453647021,    0.001240011933
          0,           0,           8,      -3.465558374,      -0.424467137,     -0.8329966351,        1.99641795,      -9.645632645,      0.5016614699,     -0.3727890839,                 0,                 0,                 0,    -0.01079264603,      0.4744349958,     -0.4068751236,                 0,     -0.7431088619,    0.001240011933
          0,           0,           9,      -3.510277037,      -0.440248315,     -0.8878825628,       1.952581308,      -9.575019732,      0.4456543559,      -0.377335712,                 0,                 0,                 0,   -0.007703384785,      0.4182471556,     -0.4075038176,                 0,      -0.846700379,    0.001240011933
          0,           0,          10,      -3.523707056,     -0.4515894233,     -0.9427313898,       1.940841299,      -9.523200776,      0.3965262941,     -0.3845012804,                 0,                 0,                 0,   -0.005553761993,      0.3687389225,     -0.4112249306,                 0,     -0.9696741077,    0.001240011933
          0,           0,          11,      -3.522892486,     -0.4580913579,     -0.9702984463,       1.943172392,       -9.48930351,       0.353461262,     -0.3867327818,                 0,                 0,                 0,   -0.002866161853,       0.325623133,     -0.4104469315,                 0,      -1.094130598,    0.001240011933
          0,           0,          12,       -3.51747144,     -0.4579589179,     -0.9628512263,       1.949059193,       -9.47302746,      0.3161067437,     -0.3912812295,                 0,                 0,                 0,   -0.001398075225,      0.2880423248,     -0.4123785798,                 0,       -1.23781361,    0.001240011933
          0,           0,          13,      -3.522825586,     -0.4528116983,      -0.942998342,       1.944001456,      -9.473363794,       0.283011201,     -0.3933949287,                 0,                 0,                 0,   0.0001643322354,       0.254879957,     -0.4121785019,                 0,       -1.39003307,    0.001240011933
          0,           0,          14,      -3.547477203,     -0.4476310363,     -0.9379386441,       1.919582318,      -9.489322037,      0.2541944076,     -0.3960755746,                 0,                 0,                 0,   0.0009763049799,      0.2259463673,     -0.4128424599,                 0,      -1.558160065,    0.001240011933
          0,           0,          15,      -3.577367554,     -0.4456337508,      -0.950495516,       1.890384035,      -9.519763999,      0.2287534038,     -0.3978889316,                 0,                 0,                 0,    0.001706147344,      0.2004408432,     -0.4128767249,                 0,      -1.739379283,    0.001240011933
          0,           0,          16,      -3.602787432,      -0.447464739,     -0.9689434665,       1.866097196,      -9.562616299,       0.206280025,     -0.3996460792,                 0,                 0,                 0,    0.002224441886,       0.177899636,     -0.4130619286,                 0,      -1.937395922,    0.001240011933
          0,           0,          17,       -3.61884676,     -0.4522158778,     -0.9812623638,       1.851238642,      -9.616103694,      0.1864491297,     -0.4014049532,                 0,                 0,                 0,    0.002657924519,      0.1579943549,     -0.4134331847,                 0,      -2.152892609,    0.001414424706
          0,           0,          18,      -3.631002499,     -0.4587740778,     -0.9838443587,       1.839944082,       -9.67906194,      0.1688437247,     -0.4034930115,                 0,                 0,                 0,    0.002958090564,      0.1402861802,     -0.4142880657,                 0,      -2.389742421,    0.001414424706
          0,           0,          19,      -3.645751168,       -0.46604023,     -0.9805622915,       1.825730806,      -9.749759184,      0.1532067323,      -0.405852126,                 0,                 0,                 0,    0.003131363201,      0.1245227152,     -0.4155506521,                 0,      -2.649048903,    0.001414424706
          0,           0,          20,      -3.667790541,     -0.4734252898,     -0.9786504891,       1.804188766,      -9.826261802,        0.13930969,     -0.4083904063,                 0,                 0,                 0,    0.003205608971,      0.1104824639,     -0.4171133406,                 0,      -2.931529073,    0.001414424706
          0,           0,          21,      -3.694434594,     -0.4810950138,     -0.9821724474,       1.778164633,      -9.908219108,      0.1269099011,     -0.4109888766,                 0,                 0,                 0,    0.003206315609,     0.09793162013,     -0.4188405155,                 0,       -3.23843036,    0.001414424706
          0,           0,          22,      -3.718328101,     -0.4894789966,     -0.9899971445,       1.754987732,      -9.991594399,      0.1158506064,     -0.4134505287,                 0,                 0,                 0,    0.003180704724,     0.08672754921,     -0.4205247138,                 0,      -3.568824898,    0.001774666354
          0,           0,          23,      -3.736228181,     -0.4988075145,     -0.9989152274,       1.737726308,      -10.07721561,      0.1059555815,     -0.4157402913,                 0,                 0,                 0,    0.003188998208,     0.07669690235,     -0.4221186566,                 0,      -3.923722425,    0.001774666354
          0,           0,          24,      -3.751106509,     -0.5090746536,      -1.006990935,       1.723346886,      -10.15754711,     0.09707870825,     -0.4178801527,                 0,                 0,                 0,    0.003230038833,      0.0676923835,      -0.423634086,                 0,      -4.304549991,    0.001774666354
          0,           0,          25,      -3.768446913,     -0.5200659598,       -1.01409697,       1.706447033,      -10.23185954,     0.08911231095,     -0.4198583802,                 0,                 0,                 0,    0.003276748109,     0.05960739777,     -0.4250517869,                 0,      -4.711564269,    0.002282014455
          0,           0,          26,      -3.791823973,     -0.5314708976,      -1.021035925,       1.683610202,      -10.29003381,     0.08195484196,      -0.421634482,                 0,                 0,                 0,    0.003312989233,      0.0523434694,     -0.4263242824,                 0,      -5.144717163,    0.002282014455
          0,           0,          27,      -3.820668142,     -0.5430256021,      -1.028794217,         1.6554518,      -10.32967364,      0.0755236444,     -0.4231858522,                 0,                 0,                 0,    0.003331108485,     0.04581971981,     -0.4274232558,                 0,      -5.603355817,    0.002282014455
