0,004865363;-5,373822394
0,005298519;-5,19522737
0,007117772;-5,056585157
0,007926328;-4,933347633
0,008734885;-4,816073216
0,007117772;-4,713706564
0,001053596;-4,591462891
0,001053596;-4,46027456
0,001053596;-4,329086229
0,001053596;-4,197897898
0,001053596;-4,066709567
0,001053596;-3,935521236
0,001053596;-3,804332904
0,001053596;-3,673144573
0,001053596;-3,541956242
0,001053596;-3,410767911
0,001053596;-3,27957958
0,001053596;-3,148391248
0,001053596;-3,017202917
0,001053596;-2,886014586
0,001053596;-2,754826255
0,001053596;-2,623637924
0,001053596;-2,492449592
0,001053596;-2,361261261
0,001053596;-2,23007293
0,001660014;-2,092921493
0,001660014;-1,961733162
0,001660014;-1,830544831
0,001660014;-1,699356499
0,004085684;-5,600718576
0,002266431;-1,562205062
0,002266431;-1,431016731
0,002266431;-1,2998284
0,002266431;-1,168640069
0,002872849;-1,01956242
0,002670709;-0,864521665
0,003479266;-0,739296439
0,003479266;-0,608108108
0,004085684;-0,429214929
0,004085684;-0,298026598
0,004692101;-0,119133419
0,005298519;0,009073359
0,005904936;0,19989275
0,007117772;0,286357786
0,007724189;0,447361647
0,008937024;0,605383955
0,010756277;0,743529244
0,016214035;0,922422422
0,014799061;-4,607364507
0,016214035;-4,451329901
0,01742687;-4,323123123
0,018639705;-4,194916345
0,020054679;-4,042857143
0,026523133;0,987835888
0,02227821;-3,905705706
0,024703881;-3,750664951
0,027735968;-3,58966109
0,031374474;-3,416731017
0,035012979;-3,261690262
0,03986432;0,931999532
0,039257902;-3,111121836
0,044109242;-2,953099528
0,048960583;-2,818929644
0,053205506;0,849058149
0,054418341;-2,685654226
0,060482516;-2,553273273
0,066546692;0,771537772
0,067759527;-2,420892321
0,07685579;-2,276287001
0,079887878;0,702148902
0,087164889;-2,137976071
0,093229064;0,640891541
0,098686822;-2,006456456
0,106570251;0,589391989
0,111421591;-1,883128583
0,119911437;0,542771343
0,124762777;-1,771997972
0,133252623;0,502113802
0,138103964;-1,674961975
0,146593809;0,466335166
0,15144515;-1,589310089
0,159934996;0,433267033
0,164786336;-1,512331812
0,173276182;0,405077805
0,178127522;-1,442942943
0,186617368;0,378514879
0,191468708;-1,378975079
0,199958554;0,354662455
0,204809895;-1,32042822
0,21329974;0,333520534
0,218151081;-1,266760267
0,226640927;0,314547015
0,231492267;-1,215260715
0,239982113;0,296657697
0,244833453;-1,168640069
0,253323299;0,28039468
0,25817464;-1,124729925
0,266664485;0,265215865
0,271515826;-1,081361881
0,280005672;0,251663352
0,284857012;-1,041246441
0,293346858;0,238652939
0,298198198;-1,003299403
0,306688044;0,227268827
0,311539384;-0,966978667
0,32002923;0,216968917
0,324880571;-0,931742132
0,333370416;0,206669007
0,338221757;-0,898673999
0,346711603;0,198537499
0,351562943;-0,866690067
0,360052789;0,18986389
0,364904129;-0,836332436
0,373393975;0,181190281
0,378245316;-0,807059007
0,386735161;0,175769276
0,391586502;-0,778327678
0,400076348;0,167637768
0,404927688;-0,751222651
0,413417534;0,162758863
0,418268874;-0,725201825
0,42675872;0,155169455
0,43161006;-0,698638899
0,440099906;0,151374751
0,444951247;-0,673702274
0,453441092;0,144327444
0,458292433;-0,649307749
0,466782279;0,142159042
0,471633619;-0,625997426
0,480123465;0,136738037
0,484974805;-0,602145002
0,493464651;0,131317031
0,498315992;-0,58046098
0,506805837;0,13023283
0,511657178;-0,558234858
0,520147024;0,125353925
0,524998364;-0,536550837
0,53348821;0,12047502
0,53833955;-0,515951016
0,546829396;0,119390819
0,551680736;-0,495351195
0,560170582;0,117222417
0,565021923;-0,474751375
0,573511768;0,113427713
0,578363109;-0,455777856
0,586852955;0,10963301
0,591704295;-0,436804337
0,600194141;0,107464607
0,605045481;-0,416746617
0,613535327;0,107464607
0,618386668;-0,397773098
0,626876513;0,106380406
0,631727854;-0,37988378
0,6402177;0,101501502
0,64506904;-0,361994462
0,653558886;0,101501502
0,658410226;-0,343020943
0,666900072;0,097706798
0,671751412;-0,325131625
0,680241258;0,095538396
0,685092599;-0,307242307
0,693582444;0,095538396
0,698433785;-0,29043719
0,706923631;0,095538396
0,711774971;-0,271463671
0,720264817;0,095538396
0,725116157;-0,254658555
0,733606003;0,095538396
0,738457344;-0,236769237
0,746947189;0,091743692
0,75179853;-0,218879919
0,760288376;0,08957529
0,765139716;-0,201532702
0,773629562;0,08957529
0,778480902;-0,183643384
0,786970748;0,08957529
0,791822088;-0,165754066
0,800311934;0,08957529
0,805163275;-0,147322647
0,81365312;0,08957529
0,818504461;-0,128349128
0,826994307;0,08957529
0,831845647;-0,10991771
0,840335493;0,083612184
0,845186833;-0,090944191
0,853676679;0,090659491
0,85852802;-0,07034437
0,867017865;0,095538396
0,871869206;-0,050828751
0,880359052;0,098790999
0,885210392;-0,008544909
0,893606943;0,075967176
0,907041424;0,064819365
0,92038261;0,068975469
0,933723796;0,073312273
0,947064983;0,089213889
0,960406169;0,107464607
0,973747355;0,12047502
0,987088541;0,133485433
0,998307266;0,133801659
1,000429728;-0,035649936
