"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
          0,           0,           0,       -2.33998147,      -10.10613924,      -10.11636082,       3.123624794,      -10.38992168,       2.739773822,       6.719743734,                 0,                 0,                 0,       1.770799714,       1.777902958,       7.035650469,                 0,       2.452663676,   0.0003294203641
          0,           0,           1,      -3.070418116,   -0.007403261076,    -0.07315842658,       2.404993388,      -9.024926645,       2.363254782,       5.558006022,                 0,                 0,                 0,       1.471398488,       1.566730816,       5.832817386,                 0,       2.351843764,   0.0003294203641
          0,           0,           2,       -3.02335651,     -0.1087601824,     -0.4063685239,       2.455403789,      -9.546901116,       1.998524968,       4.395767937,                 0,                 0,                 0,       1.163477309,       1.367302806,       4.631129543,                 0,       2.199506139,   0.0003294203641
          0,           0,           3,      -3.024737032,     -0.2053885108,     -0.7569041334,       2.449659808,      -9.848528677,       1.781015937,       3.889804108,                 0,                 0,                 0,        1.02391337,       1.222327113,       4.099818313,                 0,       2.184036665,   0.0003294203641
          0,           0,           4,      -3.111306497,     -0.2945603383,     -0.7588585147,        2.36115182,      -10.01348438,       1.638171191,       3.706558146,                 0,                 0,                 0,       0.970746039,       1.106375431,       3.898475541,                 0,       2.262619539,   0.0003294203641
          0,           0,           5,      -3.199371722,     -0.3757973284,     -0.7374348825,       2.270424761,      -10.11550698,       1.523520338,       3.629575831,                 0,                 0,                 0,       0.947291405,       1.003554219,       3.806286098,                 0,        2.38236126,   0.0003294203641
          0,           0,           6,      -3.255948826,     -0.4478830219,     -0.7269924711,       2.210475012,      -10.18449751,       1.419235531,       3.578573872,                 0,                 0,                 0,       0.931730734,      0.9073824055,       3.741266847,                 0,       2.521479905,   0.0003294203641
          0,           0,           7,      -3.282004067,     -0.5072271861,     -0.7059078583,       2.181680251,      -10.23397964,       1.318679489,       3.524434239,                 0,                 0,                 0,      0.9159194725,      0.8153397489,       3.673659401,                 0,       2.672699673,   0.0003294203641
          0,           0,           8,      -3.293564383,     -0.5491827434,      -0.679032604,       2.168465228,      -10.27285613,       1.219292278,       3.453888219,                 0,                 0,                 0,       0.895988195,      0.7267378759,       3.589967904,                 0,       2.832699165,   0.0003294203641
          0,           0,           9,      -3.303338661,     -0.5718497272,     -0.6551963691,        2.15777254,      -10.30536152,       1.120315642,       3.359220287,                 0,                 0,                 0,      0.8694851622,      0.6418997033,       3.482446388,                 0,       2.998458792,   0.0003294203641
          0,           0,          10,      -3.316324577,     -0.5786792128,     -0.6388055897,       2.144233108,      -10.33235924,       1.021860695,       3.235217408,                 0,                 0,                 0,      0.8345146074,      0.5616607781,       3.345948016,                 0,       3.166006309,   0.0003294203641
          0,           0,          11,      -3.331694142,     -0.5767229278,     -0.6311972673,       2.128445746,      -10.35232233,      0.9244960473,       3.078377498,                 0,                 0,                 0,      0.7895262888,       0.487071573,       3.177083921,                 0,       3.329789788,   0.0003294203641
          0,           0,          12,      -3.345076144,     -0.5728955255,     -0.6323811576,       2.114665733,      -10.36263396,      0.8290231406,       2.886784266,                 0,                 0,                 0,      0.7333540849,      0.4191924262,       2.974068002,                 0,       3.482151613,   0.0003294203641
          0,           0,          13,      -3.350928214,     -0.5719683342,     -0.6417045032,       2.108457698,      -10.36145957,       0.736309307,       2.660140741,                 0,                 0,                 0,      0.6653026169,      0.3589235595,       2.736726883,                 0,       3.612803364,   0.0003294203641
          0,           0,          14,      -3.345341787,     -0.5765437783,     -0.6580077775,       2.113904397,      -10.34905577,       0.647130583,       2.399744118,                 0,                 0,                 0,      0.5852182039,      0.3068529222,       2.466453144,                 0,       3.708284203,   0.0003294203641
          0,           0,          15,      -3.328039602,     -0.5876928247,     -0.6796964906,       2.131483147,      -10.32775258,      0.5620333387,       2.108387959,                 0,                 0,                 0,      0.4935260606,      0.2631327786,       2.166089195,                 0,       3.751357462,   0.0003294203641
          0,           0,          16,      -3.302093822,     -0.6054500257,      -0.704842867,       2.158164943,      -10.30093151,      0.4812617577,       1.790199978,                 0,                 0,                 0,      0.3912295706,      0.2274304691,       1.839756566,                 0,       3.719805178,   0.0003294203641
          0,           0,          17,      -3.272034092,     -0.6290020334,     -0.7312618782,       2.189275963,      -10.27188605,       0.404867568,       1.450407847,                 0,                 0,                 0,      0.2798798818,      0.1990696669,       1.492639252,                 0,        3.58242537,   0.0003294203641
          0,           0,          18,      -3.242146573,     -0.6564794148,     -0.7564861996,        2.22031477,      -10.24317524,      0.3328258255,       1.095142718,                 0,                 0,                 0,      0.1615349172,      0.1771723794,       1.130805267,                 0,       3.290437924,   0.0003294203641
          0,           0,          19,      -3.215700107,     -0.6847103325,     -0.7776998314,       2.247835414,      -10.21641642,      0.2651398898,      0.7312058167,                 0,                 0,                 0,     0.03868242017,      0.1607953857,      0.7609901126,                 0,       2.757811423,   0.0003294203641
          0,           0,          20,      -3.194825828,     -0.7091896423,     -0.7918933126,       2.269602864,      -10.19231166,       0.201876057,       0.365830698,                 0,                 0,                 0,    -0.08586087433,      0.1489976204,      0.3903661757,                 0,        1.81215496,   0.0003294203641
          0,           0,          21,      -3.180663896,     -0.7249552156,     -0.7965295678,       2.284432882,      -10.17083895,      0.1431728596,    0.006429904861,                 0,                 0,                 0,     -0.2090713387,      0.1408846413,     0.02629314031,                 0,     0.04491008198,   0.0003294203641
          0,           0,          22,      -3.173574178,     -0.7285514237,     -0.7905617865,       2.291957978,      -10.15141736,     0.08923891937,     -0.3396621588,                 0,                 0,                 0,     -0.3278530099,      0.1356422883,     -0.3239369329,                 0,      -3.806211025,   0.0003294203641
          0,           0,          23,      -3.173327292,     -0.7198427947,     -0.7750322391,       2.292421676,      -10.13307393,     0.04034465937,      -0.665431309,                 0,                 0,                 0,     -0.4391733694,      0.1325621667,     -0.6533404859,                 0,      -16.49366532,   0.0003294203641
          0,           0,          24,      -3.179238219,     -0.7018867462,     -0.7526562955,       2.286541412,        -10.114658,   -0.003189915503,     -0.9643899584,                 0,                 0,                 0,     -0.5401905126,      0.1310582696,     -0.9554485321,                 0,       302.3246094,   0.0003294203641
          0,           0,          25,      -3.190220065,     -0.6790763587,     -0.7267627863,        2.27545792,       -10.0949253,    -0.04100990338,      -1.230734561,                 0,                 0,                 0,     -0.6283642781,      0.1306743474,      -1.224464612,                 0,       30.01066716,   0.0003294203641
          0,           0,          26,      -3.204749363,     -0.6554103311,     -0.7004062638,       2.260772914,      -10.07281508,    -0.07275133211,      -1.459467246,                 0,                 0,                 0,     -0.7015428622,      0.1310752612,      -1.455388839,                 0,       20.06103811,   0.0003294203641
          0,           0,          27,      -3.220770149,     -0.6338392443,     -0.6760037438,       2.244640162,      -10.04777454,    -0.09807233522,       -1.64647989,                 0,                 0,                 0,     -0.7580238812,        0.13202781,      -1.644105492,                 0,       16.78842343,   0.0003294203641
          0,           0,          28,      -3.235638972,     -0.6163454336,     -0.6553364145,       2.229800108,      -10.01976879,     -0.1166853111,      -1.788601576,                 0,                 0,                 0,     -0.7965899785,        0.13337549,      -1.787434485,                 0,       15.32842103,   0.0003294203641
          0,           0,          29,      -3.246319321,      -0.604188797,     -0.6396539309,       2.219348137,      -9.989314129,     -0.1283895514,      -1.883613723,                 0,                 0,                 0,     -0.8165229543,      0.1350082897,      -1.883150896,                 0,       14.67108267,   0.0003294203641
          0,           0,          30,      -3.250036437,     -0.5980369252,     -0.6297235505,       2.216043256,      -9.957119684,     -0.1330995212,      -1.930257666,                 0,                 0,                 0,     -0.8175984802,      0.1368357392,      -1.929996404,                 0,       14.50236371,   0.0003294203641
          0,           0,          31,      -3.245292658,     -0.5978985619,     -0.6257648172,       2.221294722,      -9.924179159,     -0.1308679494,      -1.928238281,                 0,                 0,                 0,     -0.8000643822,      0.1387645493,      -1.927686096,                 0,       14.73422858,   0.0003294203641
          0,           0,          32,       -3.23261736,     -0.6028695214,     -0.6272600293,       2.234467474,      -9.891312333,     -0.1218999123,      -1.878220082,                 0,                 0,                 0,     -0.7646046585,      0.1406841223,      -1.876906562,                 0,       15.40788706,   0.0003294203641
          0,           0,          33,      -3.214394695,     -0.6107820646,     -0.6326809947,       2.253114235,      -9.859082927,      -0.106555831,      -1.781813581,                 0,                 0,                 0,     -0.7122965402,      0.1424616844,      -1.779302799,                 0,       16.72187776,   0.0003294203641
          0,           0,          34,      -3.193880942,     -0.6180567087,     -0.6393009496,       2.273965304,      -9.827968432,    -0.08534521579,      -1.641564514,                 0,                 0,                 0,     -0.6445747607,      0.1439469818,      -1.637466679,                 0,        19.2344058,   0.0003294203641
          0,           0,          35,      -3.174138876,     -0.6203543887,     -0.6434793997,       2.293957263,      -9.798252305,     -0.0589144693,      -1.460955081,                 0,                 0,                 0,     -0.5632136046,      0.1449845312,      -1.454936476,                 0,       24.79789937,   0.0003294203641
          0,           0,          36,      -3.157395837,     -0.6144354443,     -0.6418500436,       2.310838192,      -9.770030695,    -0.02802443617,      -1.244316948,                 0,                 0,                 0,      -0.470281312,      0.1454237439,      -1.236107588,                 0,        44.4011412,   0.0003294203641
          0,           0,          37,      -3.144826911,     -0.6002593449,     -0.6331326922,       2.323370308,      -9.743240436,    0.006477302587,     -0.9967155443,                 0,                 0,                 0,     -0.3680887485,       0.145130259,     -0.9861141109,                 0,      -153.8781817,   0.0003294203641
          0,           0,          38,      -3.136572001,     -0.5812707002,     -0.6191497653,       2.331321617,      -9.717774554,     0.04368660011,     -0.7238127402,                 0,                 0,                 0,     -0.2591319522,      0.1439967087,     -0.7106886448,                 0,        -16.568301,   0.0003294203641
          0,           0,          39,      -3.131881002,     -0.5625213786,     -0.6039977075,       2.335350899,      -9.693620373,     0.08266527477,     -0.4317460758,                 0,                 0,                 0,      -0.146043589,      0.1419482222,     -0.4160395701,                 0,      -5.222822727,   0.0003294203641
          0,           0,          40,      -3.129403024,     -0.5485306256,     -0.5922168601,       2.336769558,      -9.670671312,      0.1224659316,      -0.126997448,                 0,                 0,                 0,    -0.03153884712,      0.1389487302,     -0.1087175541,                 0,      -1.037002261,   0.0003294203641
          0,           0,          41,      -3.127674009,     -0.5422312084,     -0.5874254883,       2.337111117,      -9.648804299,      0.1621534865,      0.1837386412,                 0,                 0,                 0,     0.08164388357,      0.1350039435,      0.2045179129,                 0,       1.133115576,   0.0003294203641
          0,           0,          42,      -3.125738306,     -0.5447917834,     -0.5918084107,       2.337531448,      -9.627900544,      0.2008280089,      0.4937217064,                 0,                 0,                 0,      0.1908073121,      0.1301607836,      0.5168666975,                 0,       2.458430521,   0.0003294203641
          0,           0,          43,      -3.123637999,     -0.5556695758,     -0.6060156735,       2.338266457,      -9.607712581,      0.2376471058,      0.7963453556,                 0,                 0,                 0,      0.2933660713,      0.1245044879,       0.821669462,                 0,       3.350957517,   0.0003294203641
          0,           0,          44,      -3.122460536,     -0.5725868703,      -0.629001882,       2.338476895,      -9.588194236,      0.2718460868,       1.085312247,                 0,                 0,                 0,      0.3869202662,      0.1181542285,       1.112583725,                 0,        3.99237767,   0.0003294203641
          0,           0,          45,      -3.123896563,     -0.5915891314,     -0.6576497019,       2.336606102,      -9.569258155,       0.302750812,       1.354781084,                 0,                 0,                 0,      0.4693285479,      0.1112553772,       1.383731217,                 0,       4.474904875,   0.0003294203641
          0,           0,          46,      -3.129568616,     -0.6077454038,     -0.6865233382,       2.331038183,      -9.550813706,       0.329787885,       1.599491881,                 0,                 0,                 0,      0.5387737568,       0.103972167,       1.629823339,                 0,       4.850062582,   0.0003294203641
          0,           0,          47,      -3.140417376,     -0.6169450036,     -0.7088087276,       2.320743319,       -9.53275463,      0.3524907169,       1.814868673,                 0,                 0,                 0,      0.5938162268,     0.09647940047,       1.846263722,                 0,       5.148699202,   0.0003294203641
          0,           0,          48,      -3.156255133,     -0.6179834313,     -0.7193278397,       2.305747399,      -9.514955629,       0.370502563,       1.997100953,                 0,                 0,                 0,      0.6334316124,     0.08895412495,       2.029229295,                 0,       5.390248685,   0.0003294203641
          0,           0,          49,      -3.175500939,     -0.6129682265,     -0.7177680558,        2.28738711,      -9.497271041,      0.3835765449,        2.14320368,                 0,                 0,                 0,      0.6570316322,     0.08156730211,       2.175729707,                 0,         5.5874211,   0.0003294203641
          0,           0,          50,      -3.195227655,     -0.6055341535,     -0.7083504244,       2.268245208,      -9.479704935,      0.3915733277,       2.251057525,                 0,                 0,                 0,      0.6644673991,     0.07447590674,       2.283646863,                 0,       5.748750914,   0.0003294203641
