Time_Iter,Outer_Iter,Inner_Iter,"    ""rms[Rho]""    ","    ""rms[RhoU]""   ","    ""rms[RhoV]""   ","    ""rms[RhoE]""   ","     ""rms[nu]""    ","    ""RefForce""    ","       ""CD""       ","       ""CL""       ","       ""CSF""      ","       ""CMx""      ","       ""CMy""      ","       ""CMz""      ","       ""CFx""      ","       ""CFy""      ","       ""CFz""      ","      ""CEff""      ","     ""Buffet""     "
"          0","           0","          61","      -4.950801045","      -1.276672207","       -1.86206223","      0.5809170931","      -10.57266691","       2739.987631","     0.03134331174","    0.001890756438","                 0","                 0","                 0","   0.0004066601542","     0.03134331174","    0.001890756438","                 0","     0.06032407977","    0.002481352753"
"          0","           0","          62","      -4.970490571","      -1.291042425","      -1.878160118","        0.56237995","      -10.57946765","       2739.987631","     0.03055919152","     0.00188893722","                 0","                 0","                 0","   0.0004016238546","     0.03055919152","     0.00188893722","                 0","     0.06181240817","    0.002481352753"
"          0","           0","          63","      -4.990351702","      -1.305637175","      -1.894545374","      0.5436639241","      -10.58672561","       2739.987631","     0.02980232899","    0.001881293309","                 0","                 0","                 0","   0.0003947662867","     0.02980232899","    0.001881293309","                 0","     0.06312571443","    0.003126620589"
"          0","           0","          64","      -5.010321245","      -1.320451301","      -1.911235057","       0.524821932","      -10.59462866","       2739.987631","     0.02907157208","     0.00186826093","                 0","                 0","                 0","   0.0003864654545","     0.02907157208","     0.00186826093","                 0","      0.0642641865","    0.003126620589"
"          0","           0","          65","      -5.030292846","      -1.335470236","       -1.92823135","      0.5059406168","      -10.60299515","       2739.987631","     0.02836583215","    0.001850411346","                 0","                 0","                 0","   0.0003771183536","     0.02836583215","    0.001850411346","                 0","     0.06523381145","    0.003126620589"
"          0","           0","          66","      -5.050148039","      -1.350671709","      -1.945521795","      0.4871146542","      -10.61187916","       2739.987631","      0.0276840808","    0.001828410353","                 0","                 0","                 0","   0.0003671148362","      0.0276840808","    0.001828410353","                 0","     0.06604555038","    0.003126620589"
"          0","           0","          67","      -5.069786515","      -1.366028293","      -1.963082109","      0.4684248227","      -10.62094599","       2739.987631","     0.02702534256","    0.001802998302","                 0","                 0","                 0","   0.0003568234289","     0.02702534256","    0.001802998302","                 0","     0.06671509523","    0.003126620589"
"          0","           0","          68","      -5.089153931","      -1.381510582","      -1.980879591","      0.4499179507","       -10.6302423","       2739.987631","     0.02638869383","    0.001774960713","                 0","                 0","                 0","   0.0003465742395","     0.02638869383","    0.001774960713","                 0","     0.06726216632","    0.003126620589"
"          0","           0","          69","      -5.108252415","      -1.397090553","      -1.998875861","      0.4315975981","      -10.63913882","       2739.987631","     0.02577325073","    0.001745095213","                 0","                 0","                 0","   0.0003366458634","     0.02577325073","    0.001745095213","                 0","     0.06770955014","    0.003126620589"
"          0","           0","          70","      -5.127137465","       -1.41274465","      -2.017030024","      0.4134263713","      -10.64781456","       2739.987631","     0.02517817088","    0.001714167512","                 0","                 0","                 0","   0.0003272548841","     0.02517817088","    0.001714167512","                 0","     0.06808149489","    0.003126620589"
"          0","           0","          71","      -5.145899109","      -1.428456364","       -2.03530208","      0.3953382286","      -10.65593341","       2739.987631","     0.02460264934","    0.001682881012","                 0","                 0","                 0","   0.0003185528074","     0.02460264934","    0.001682881012","                 0","     0.06840243049","    0.003126620589"
"          0","           0","          72","      -5.164637585","      -1.444217782","      -2.053656904","      0.3772561809","      -10.66363743","       2739.987631","     0.02404591703","    0.001651847077","                 0","                 0","                 0","    0.000310626697","     0.02404591703","    0.001651847077","                 0","      0.0686955326","    0.003126620589"
"          0","           0","          73","      -5.183440371","      -1.460029983","      -2.072068737","      0.3591093418","      -10.67110267","       2739.987631","     0.02350723417","     0.00162156345","                 0","                 0","                 0","   0.0003035042223","     0.02350723417","     0.00162156345","                 0","     0.06898146497","    0.003126620589"
"          0","           0","          74","      -5.202365993","      -1.475902339","      -2.090525669","      0.3408459748","      -10.67852172","       2739.987631","      0.0229858951","    0.001592403849","                 0","                 0","                 0","   0.0002971616849","      0.0229858951","    0.001592403849","                 0","      0.0692774348","    0.003126620589"
"          0","           0","          75","      -5.221437275","      -1.491850897","      -2.109032886","      0.3224397647","      -10.68628086","       2739.987631","     0.02248122727","    0.001564616929","                 0","                 0","                 0","   0.0002915349112","     0.02248122727","    0.001564616929","                 0","     0.06959659766","    0.003126620589"
"          0","           0","          76","      -5.240644053","      -1.507896085","      -2.127613687","      0.3038889949","       -10.6944171","       2739.987631","     0.02199258766","    0.001538336727","                 0","                 0","                 0","   0.0002865315964","     0.02199258766","    0.001538336727","                 0","     0.06994796385","    0.003126620589"
"          0","           0","          77","      -5.259952521","      -1.524060028","      -2.146307694","      0.2852104569","        -10.703202","       2739.987631","      0.0215193639","    0.001513597157","                 0","                 0","                 0","   0.0002820420247","      0.0215193639","    0.001513597157","                 0","     0.07033651945","    0.003126620589"
"          0","           0","          78","      -5.279317136","      -1.540363738","      -2.165166375","      0.2664310542","      -10.71242625","       2739.987631","     0.02106097321","    0.001490347982","                 0","                 0","                 0","    0.000277948728","     0.02106097321","    0.001490347982","                 0","     0.07076349072","    0.003126620589"
"          0","           0","          79","      -5.298691131","      -1.556824418","      -2.184246426","      0.2475801516","      -10.72224423","       2739.987631","     0.02061685694","    0.001468473222","                 0","                 0","                 0","   0.0002741352933","     0.02061685694","    0.001468473222","                 0","     0.07122682306","    0.003126620589"
"          0","           0","          80","      -5.318032986","      -1.573453179","      -2.203602032","       0.228684723","      -10.73192059","       2739.987631","     0.02018648187","    0.001447809395","                 0","                 0","                 0","   0.0002704940113","     0.02018648187","    0.001447809395","                 0","     0.07172172965","    0.003126620589"
"          0","           0","          81","      -5.337307913","      -1.590253456","      -2.223277174","      0.2097681371","      -10.74169662","       2739.987631","     0.01976933935","     0.00142816334","                 0","                 0","                 0","   0.0002669306763","     0.01976933935","     0.00142816334","                 0","     0.07224132858","    0.003126620589"
"          0","           0","          82","       -5.35648549","       -1.60722037","      -2.243299013","      0.1908517614","      -10.75182188","       2739.987631","      0.0193649419","    0.001409331126","                 0","                 0","                 0","   0.0002633690061","      0.0193649419","    0.001409331126","                 0","     0.07277745182","    0.003126620589"
"          0","           0","          83","      -5.375536282","      -1.624341108","       -2.26367334","      0.1719573025","      -10.76169445","       2739.987631","     0.01897282237","    0.001391115531","                 0","                 0","                 0","   0.0002597534397","     0.01897282237","    0.001391115531","                 0","     0.07332148603","    0.003126620589"
"          0","           0","          84","      -5.394430257","       -1.64159629","      -2.284382751","      0.1531077679","      -10.77162786","       2739.987631","     0.01859253507","    0.001373341354","                 0","                 0","                 0","   0.0002560505792","     0.01859253507","    0.001373341354","                 0","     0.07386520178","    0.003126620589"
"          0","           0","          85","      -5.413138827","      -1.658962085","      -2.305387943","      0.1343257925","      -10.78102916","       2739.987631","     0.01822364938","    0.001355863591","                 0","                 0","                 0","   0.0002522462977","     0.01822364938","    0.001355863591","                 0","     0.07440132117","    0.003126620589"
"          0","           0","          86","        -5.4316399","      -1.676412758","      -2.326632081","       0.115629825","      -10.79048521","       2739.987631","     0.01786575687","    0.001338577737","                 0","                 0","                 0","   0.0002483473236","     0.01786575687","    0.001338577737","                 0","     0.07492421095","    0.003126620589"
"          0","           0","          87","       -5.44992361","      -1.693923361","      -2.348047856","     0.09702968997","      -10.79959447","       2739.987631","     0.01751846246","    0.001321422468","                 0","                 0","                 0","   0.0002443773759","     0.01751846246","    0.001321422468","                 0","     0.07543027657","    0.003126620589"
"          0","           0","          88","      -5.467997191","      -1.711472217","      -2.369566085","     0.07852259741","      -10.80863212","       2739.987631","     0.01718139093","    0.001304379878","                 0","                 0","                 0","   0.0002403741032","     0.01718139093","    0.001304379878","                 0","     0.07591817698","    0.003126620589"
"          0","           0","          89","      -5.485886189","      -1.729042863","      -2.391124329","     0.06009166285","      -10.81768487","       2739.987631","     0.01685418114","    0.001287472443","                 0","                 0","                 0","   0.0002363857985","     0.01685418114","    0.001287472443","                 0","     0.07638890509","    0.003126620589"
"          0","           0","          90","      -5.503631181","      -1.746625184","      -2.412674354","     0.04170760897","      -10.82693542","       2739.987631","     0.01653648594","    0.001270760162","                 0","                 0","                 0","   0.0002324683722","     0.01653648594","    0.001270760162","                 0","     0.07684584053","    0.003126620589"
"          0","           0","          91","      -5.521280635","      -1.764215677","       -2.43418739","     0.02333341284","      -10.83584464","       2739.987631","     0.01622797378","    0.001254333418","                 0","                 0","                 0","   0.0002286813529","     0.01622797378","    0.001254333418","                 0","     0.07729451837","    0.003126620589"
"          0","           0","          92","      -5.538881697","      -1.781816858","      -2.455656606","    0.004930785756","      -10.84471454","       2739.987631","     0.01592832585","    0.001238306923","                 0","                 0","                 0","   0.0002250848948","     0.01592832585","    0.001238306923","                 0","     0.07774244041","    0.003126620589"
"          0","           0","          93","      -5.556471391","      -1.799435966","      -2.477096724","    -0.01353320846","      -10.85333938","       2739.987631","     0.01563723606","    0.001222811147","                 0","                 0","                 0","   0.0002217364182","     0.01563723606","    0.001222811147","                 0","     0.07819867537","    0.003126620589"
"          0","           0","          94","      -5.574069945","      -1.817083175","      -2.498541097","    -0.03208072381","      -10.86099246","       2739.987631","     0.01535441057","    0.001207984172","                 0","                 0","                 0","   0.0002186875605","     0.01535441057","    0.001207984172","                 0","     0.07867343176","    0.003126620589"
"          0","           0","          95","      -5.591677422","      -1.834769581","      -2.520036854","    -0.05071987123","      -10.86879026","       2739.987631","     0.01507956683","    0.001193962551","                 0","                 0","                 0","   0.0002159815494","     0.01507956683","    0.001193962551","                 0","     0.07917750984","    0.003126620589"
"          0","           0","          96","      -5.609273852","       -1.85250519","      -2.541638893","    -0.06944391003","      -10.87575976","       2739.987631","     0.01481243337","     0.00118087327","                 0","                 0","                 0","   0.0002136507556","     0.01481243337","     0.00118087327","                 0","     0.07972176082","    0.003126620589"
"          0","           0","          97","      -5.626822494","      -1.870297153","      -2.563403382","    -0.08823272796","       -10.8823747","       2739.987631","     0.01455274939","    0.001168826711","                 0","                 0","                 0","   0.0002117156902","     0.01455274939","    0.001168826711","                 0","     0.08031655595","    0.003126620589"
"          0","           0","          98","      -5.644275456","      -1.888148375","      -2.585381392","     -0.1070562091","      -10.88889959","       2739.987631","     0.01430026458","    0.001157911022","                 0","                 0","                 0","   0.0002101841029","     0.01430026458","    0.001157911022","                 0","     0.08097130055","    0.003126620589"
"          0","           0","          99","      -5.661580253","      -1.906056597","      -2.607613283","     -0.1258784877","      -10.89483893","       2739.987631","     0.01405473708","    0.001148188054","                 0","                 0","                 0","   0.0002090513637","     0.01405473708","    0.001148188054","                 0","     0.08169402582","    0.003126620589"
"          0","           0","         100","      -5.678686339","      -1.924013987","      -2.630124278","     -0.1446624899","      -10.90013225","       2739.987631","     0.01381593536","     0.00113968988","                 0","                 0","                 0","   0.0002083003945","     0.01381593536","     0.00113968988","                 0","     0.08249096784","    0.003126620589"
"          0","           0","         101","      -5.695550319","      -1.942007235","       -2.65292167","     -0.1633738135","      -10.90522248","       2739.987631","     0.01358363718","    0.001132417164","                 0","                 0","                 0","   0.0002079026239","     0.01358363718","    0.001132417164","                 0","     0.08336626994","    0.003126620589"
"          0","           0","         102","      -5.712139315","       -1.96001812","      -2.675993806","     -0.1819835744","      -10.90895199","       2739.987631","     0.01335762699","    0.001126340773","                 0","                 0","                 0","   0.0002078204264","     0.01335762699","    0.001126340773","                 0","     0.08432192137","    0.003126620589"
