"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
          0,           0,           0,      -2.256537955,      -10.10407922,      -10.11059266,       3.207068309,      -10.30708641,       3.264592727,       8.340260636,                 0,                 0,                 0,       2.211160804,       1.766725167,       8.780443914,                 0,       2.554762978,   0.0002698566582
          0,           0,           1,      -2.985836729,   -0.009207648175,     0.01551882468,       2.489437473,       -9.02281556,        2.79259363,       6.880511493,                 0,                 0,                 0,       1.830979756,       1.555379576,       7.260909858,                 0,       2.463842723,   0.0002698566582
          0,           0,           2,      -2.939302157,      -0.112747359,     -0.3187910067,        2.53932557,      -9.544531125,       2.336797727,       5.440655835,                 0,                 0,                 0,       1.447255915,       1.356536547,       5.763780715,                 0,       2.328252794,   0.0002698566582
          0,           0,           3,      -2.941816937,     -0.2102439913,     -0.6739353976,       2.532502276,      -9.844819996,       2.080750471,       4.819905837,                 0,                 0,                 0,       1.275362529,       1.212171331,       5.107999164,                 0,       2.316426647,   0.0002698566582
          0,           0,           4,       -3.02942563,     -0.2995888119,     -0.6809029064,       2.443092692,      -10.00653744,       1.924287872,       4.596747163,                 0,                 0,                 0,       1.210415658,       1.096836848,       4.861061327,                 0,        2.38880431,   0.0002698566582
          0,           0,           5,      -3.118108083,     -0.3801895128,      -0.660386858,       2.351904299,      -10.10387718,       1.804024662,       4.503017774,                 0,                 0,                 0,       1.181754816,      0.9946766433,       4.747872411,                 0,       2.496095463,   0.0002698566582
          0,           0,           6,      -3.174660831,     -0.4500746929,     -0.6499022672,       2.292094366,      -10.16729611,       1.696052345,       4.440549572,                 0,                 0,                 0,       1.162623516,       0.899192158,       4.667604045,                 0,       2.618167762,   0.0002698566582
          0,           0,           7,      -3.200224296,     -0.5042110762,     -0.6284439176,       2.263868717,      -10.21112544,       1.591520742,       4.373911363,                 0,                 0,                 0,       1.143097851,      0.8078202287,       4.583826498,                 0,         2.7482591,   0.0002698566582
          0,           0,           8,      -3.211298216,      -0.536888293,     -0.6011198427,        2.25118611,      -10.24517815,       1.486828816,       4.286899536,                 0,                 0,                 0,       1.118441736,      0.7198282532,       4.479957014,                 0,       2.883250237,   0.0002698566582
          0,           0,           9,      -3.221028371,     -0.5471746304,     -0.5767665013,        2.24053547,      -10.27406506,       1.380589182,       4.170034555,                 0,                 0,                 0,       1.085628183,      0.6354960288,       4.346419155,                 0,       3.020474598,   0.0002698566582
