"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
          0,           0,           0,      -2.442121943,      -10.09202537,      -10.22228091,       3.021484321,      -10.32783496,       2.202242476,     0.02124215089,                 0,                 0,                 0,     0.01054841935,       2.202242476,     0.02124215089,                 0,     0.00964569121,    0.001301701775
          0,           0,           1,      -3.093848398,     0.01797900314,     -0.2832963261,       2.385050056,      -9.020637286,       1.290640002,      0.0285495342,                 0,                 0,                 0,   0.0002846584311,       1.290640002,      0.0285495342,                 0,     0.02212044734,    0.001301701775
          0,           0,           2,      -3.123898505,     -0.1080959632,     -0.7766913178,       2.348173451,      -10.06155742,       1.128541769,   -0.002921068512,                 0,                 0,                 0,   0.0003878288774,       1.128541769,   -0.002921068512,                 0,   -0.002588356579,    0.001301701775
          0,           0,           3,      -3.161999538,     -0.2119061737,     -0.8575502879,       2.303532446,      -10.24079842,      0.9580690049,     0.01098675234,                 0,                 0,                 0,    0.003798892673,      0.9580690049,     0.01098675234,                 0,     0.01146760023,    0.001301701775
          0,           0,           4,      -3.282793386,     -0.3008041661,     -0.8868855016,       2.174224222,      -10.32847207,      0.8305533264,     0.00144408007,                 0,                 0,                 0,   -0.000462718199,      0.8305533264,     0.00144408007,                 0,     0.00173869639,    0.001301701775
          0,           0,           5,      -3.438790953,     -0.3751738956,      -1.005170409,       2.015930281,      -10.23822178,       0.724366836,     0.00366437568,                 0,                 0,                 0,     0.00011605226,       0.724366836,     0.00366437568,                 0,    0.005058729221,    0.001301701775
          0,           0,           6,      -3.568129047,     -0.4419184657,      -1.110857283,       1.886182769,      -10.12875431,      0.6368480308,    0.002496647066,                 0,                 0,                 0,   -0.000670832507,      0.6368480308,    0.002496647066,                 0,     0.00392031842,    0.001301701775
          0,           0,           7,      -3.667415251,     -0.5019661352,      -1.192122385,       1.788133096,      -10.03556085,       0.561597949,   0.0008277270253,                 0,                 0,                 0,   -0.001037686559,       0.561597949,   0.0008277270253,                 0,    0.001473878291,    0.001301701775
          0,           0,           8,      -3.763298747,     -0.5547086568,      -1.279714712,       1.694362041,      -9.955921625,      0.4968744647,   0.0009684169412,                 0,                 0,                 0,  -0.0008968421566,      0.4968744647,   0.0009684169412,                 0,    0.001949017327,    0.001301701775
          0,           0,           9,      -3.835880737,     -0.5999480431,         -1.332325,       1.624078556,      -9.892056648,      0.4415850238,   0.0004087322609,                 0,                 0,                 0,  -0.0009026464581,      0.4415850238,   0.0004087322609,                 0,   0.0009256026334,    0.001301701775
