"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
          0,           0,           0,      -5.100316795,      -15.46149152,      -15.49234774,      -4.554298809,      -10.50388654,     0.01574983121,       3.239441363,       5.481691072,                 0,                 0,                 0,       1.520920933,       2.648702621,       5.790275622,                 0,       1.692171723,     0.00126409778
          0,           0,           1,      -5.926968006,      -5.222749292,      -5.303254126,      -5.358618293,      -10.91672776,     0.01574983121,       1.825388522,         2.8616193,                 0,                 0,                 0,      0.7635722377,       1.516268185,       3.036748107,                 0,       1.567676834,     0.00126409778
          0,           0,           2,      -5.678736483,      -5.326408459,      -5.645991596,      -5.122701395,      -11.50208175,     0.01574983121,      0.9274338044,      0.6746984387,                 0,                 0,                 0,     0.05601488182,       0.851828034,      0.7679456004,                 0,      0.7274895906,     0.00126409778
          0,           0,           3,      -5.758780727,      -5.425400671,      -5.805115642,      -5.203854252,      -12.20924153,     0.01574983121,      0.7523712189,     -0.5768646376,                 0,                 0,                 0,     -0.3260137934,      0.8085484247,     -0.4950603054,                 0,     -0.7667287412,     0.00126409778
          0,           0,           4,      -5.814876179,      -5.506929921,      -5.859366459,      -5.257906237,       -12.4992365,     0.01574983121,      0.8330843926,     -0.4796388889,                 0,                 0,                 0,     -0.2163398441,      0.8786565851,     -0.3899303456,                 0,     -0.5757386565,     0.00126409778
          0,           0,           5,      -5.856074718,      -5.567721316,      -5.866996917,      -5.295849537,      -12.61703228,     0.01574983121,      0.8426894272,      0.3655313106,                 0,                 0,                 0,     0.09649461809,      0.7998646601,      0.4516139227,                 0,      0.4337675291,     0.00126409778
          0,           0,           6,      -5.936165946,      -5.608781425,      -5.893963307,      -5.379895374,      -12.65328781,     0.01574983121,      0.7661446801,      0.9669341656,                 0,                 0,                 0,      0.2447152786,      0.6608755169,       1.041721125,                 0,       1.262077765,     0.00126409778
          0,           0,           7,      -5.976534911,      -5.646576577,      -5.908526532,      -5.408951819,      -12.57776094,     0.01574983121,       0.658029394,      0.8924402154,                 0,                 0,                 0,      0.1435887882,      0.5611392359,      0.9563341358,                 0,       1.356231535,     0.00126409778
          0,           0,           8,      -5.930287897,      -5.651586037,      -5.884250596,      -5.358756561,      -12.56942812,     0.01574983121,      0.5547241483,      0.4384362282,                 0,                 0,                 0,    -0.03085984405,      0.5058562462,      0.4940188915,                 0,      0.7903680227,     0.00126409778
          0,           0,           9,      -6.011940201,      -5.672999306,      -5.918887111,      -5.460780919,      -12.50910092,     0.01574983121,      0.4829689804,      0.1220360252,                 0,                 0,                 0,     -0.1006655535,      0.4675669876,      0.1718515044,                 0,      0.2526788057,     0.00126409778
          0,           0,          10,      -6.052836327,      -5.688891123,      -5.932749536,      -5.481414971,      -12.42493994,     0.01574983121,      0.4478795402,      0.1716123863,                 0,                 0,                 0,    -0.04649382949,      0.4274876302,      0.2174884358,                 0,      0.3831663894,     0.00126409778
          0,           0,          11,      -6.012346771,      -5.681456771,      -5.933647548,       -5.44467102,      -12.37836008,     0.01574983121,       0.430293011,       0.433907955,                 0,                 0,                 0,     0.03773455668,      0.3825800892,      0.4765088291,                 0,       1.008401122,     0.00126409778
          0,           0,          12,      -6.119119681,      -5.680067128,      -5.970180797,      -5.570296423,      -12.31896825,     0.01574983121,      0.4068929179,      0.6254408287,                 0,                 0,                 0,     0.06793644638,      0.3392875472,      0.6645464898,                 0,       1.537114069,     0.00126409778
          0,           0,          13,      -6.181553769,      -5.669525795,      -5.992817106,      -5.614960591,       -12.2619327,     0.01574983121,      0.3699728372,      0.6128926398,                 0,                 0,                 0,     0.03681314034,      0.3038813615,      0.6482078419,                 0,       1.656588209,     0.00126409778
          0,           0,          14,      -6.155244955,        -5.6517588,      -6.017020612,      -5.588752698,      -12.21169454,     0.01574983121,      0.3284057534,      0.4800007808,                 0,                 0,                 0,   -0.009269695915,      0.2764329684,       0.511699035,                 0,       1.461608927,     0.00126409778
          0,           0,          15,      -6.224851391,      -5.636503112,      -6.035649736,       -5.66952717,      -12.15964347,     0.01574983121,      0.2952835348,       0.389308871,                 0,                 0,                 0,    -0.02747321921,      0.2529720827,      0.4180417304,                 0,       1.318423905,     0.00126409778
          0,           0,          16,      -6.274366592,      -5.621590984,      -6.038123368,      -5.712503719,      -12.11040029,     0.01574983121,      0.2752220582,      0.4159391323,                 0,                 0,                 0,    -0.01260299598,      0.2302368847,       0.442429113,                 0,       1.511285596,     0.00126409778
          0,           0,          17,       -6.27266964,      -5.607033166,      -6.044761133,      -5.708637632,      -12.06554491,     0.01574983121,      0.2622898226,      0.5092391169,                 0,                 0,                 0,     0.01139483882,      0.2076229892,      0.5338662039,                 0,       1.941513063,     0.00126409778
          0,           0,          18,      -6.317366049,      -5.594384077,      -6.053952349,      -5.756689075,      -12.02371609,     0.01574983121,      0.2477446418,      0.5752847111,                 0,                 0,                 0,     0.02051171702,      0.1862538439,      0.5980296079,                 0,         2.3220874,     0.00126409778
          0,           0,          19,       -6.36591617,      -5.583804267,       -6.06301985,      -5.802149244,      -11.98472256,     0.01574983121,      0.2283929802,      0.5717429958,                 0,                 0,                 0,     0.01078627813,      0.1673784029,      0.5924844951,                 0,       2.503329985,     0.00126409778
          0,           0,          20,      -6.380975785,      -5.574941352,      -6.072874331,      -5.812580504,      -11.94847128,     0.01574983121,      0.2080185151,      0.5310707329,                 0,                 0,                 0,   -0.003972086322,      0.1513669603,      0.5499053276,                 0,       2.552997422,     0.00126409778
          0,           0,          21,      -6.396856366,      -5.567357076,      -6.081459448,      -5.826502891,       -11.9146706,     0.01574983121,      0.1918413572,      0.5082095948,                 0,                 0,                 0,   -0.009691746152,      0.1376680622,      0.5254784517,                 0,       2.649113841,     0.00126409778
          0,           0,          22,      -6.418800458,      -5.560646246,      -6.089706355,       -5.84606691,      -11.88336174,     0.01574983121,      0.1811315029,      0.5246454155,                 0,                 0,                 0,   -0.004474892266,      0.1252988666,      0.5407047507,                 0,       2.896489054,     0.00126409778
          0,           0,          23,      -6.431541866,      -5.554387987,       -6.09865751,      -5.855379026,      -11.85461486,     0.01574983121,      0.1728617491,      0.5595022693,                 0,                 0,                 0,    0.003266713615,       0.113430882,      0.5745062303,                 0,       3.236703736,     0.00126409778
          0,           0,          24,      -6.431452804,      -5.548190292,      -6.105872897,       -5.85286128,      -11.82801967,     0.01574983121,      0.1635567017,      0.5817876022,                 0,                 0,                 0,    0.005474264341,       0.101847357,      0.5956968396,                 0,       3.557100358,     0.00126409778
          0,           0,          25,      -6.424290527,      -5.541796581,      -6.108226351,      -5.845267145,      -11.80383271,     0.01574983121,      0.1525320043,      0.5811787549,                 0,                 0,                 0,    0.001530690337,      0.0909466959,      0.5939389329,                 0,       3.810208602,     0.00126409778
          0,           0,          26,      -6.413361041,      -5.535064509,       -6.10454025,      -5.835013012,      -11.78182152,     0.01574983121,      0.1416576189,      0.5704332035,                 0,                 0,                 0,   -0.003483462639,     0.08125509748,      0.5821155639,                 0,         4.0268445,     0.00126409778
          0,           0,          27,      -6.399016509,       -5.52793166,       -6.09554375,      -5.821877451,      -11.76193398,     0.01574983121,      0.1328756029,      0.5666935301,                 0,                 0,                 0,   -0.005070039875,     0.07291209262,      0.5774784063,                 0,       4.264842587,     0.00126409778
          0,           0,          28,      -6.384933765,       -5.52044404,      -6.083281097,       -5.80954443,      -11.74416195,     0.01574983121,      0.1263658177,      0.5750250512,                 0,                 0,                 0,   -0.003147056537,     0.06556708755,      0.5850838285,                 0,       4.550479408,    0.001462244335
          0,           0,          29,      -6.375307906,      -5.512776559,      -6.070280416,      -5.801813245,      -11.72830939,     0.01574983121,      0.1208456747,      0.5880158718,                 0,                 0,                 0,  -0.0007188903684,     0.05871927397,       0.597426472,                 0,       4.865841275,    0.001462244335
          0,           0,          30,       -6.36999094,      -5.505174124,      -6.058281755,      -5.798034137,      -11.71405458,     0.01574983121,      0.1150638404,      0.5962823019,                 0,                 0,                 0,  -0.0002733794013,     0.05210503599,      0.6050432515,                 0,       5.182186686,    0.001462244335
          0,           0,          31,      -6.367597905,      -5.497892804,      -6.047944064,      -5.796741144,      -11.70151889,     0.01574983121,      0.1088238809,      0.5973099406,                 0,                 0,                 0,   -0.001750209561,     0.04579184212,      0.6054130073,                 0,        5.48877632,    0.001462244335
          0,           0,          32,      -6.368689573,      -5.491180939,       -6.03953387,      -5.798529867,       -11.6908021,     0.01574983121,      0.1027803109,      0.5954241868,                 0,                 0,                 0,   -0.003403093161,     0.03997849435,      0.6029058587,                 0,       5.793173631,    0.001462244335
          0,           0,          33,      -6.373912716,       -5.48525618,      -6.033416224,      -5.803883425,      -11.68163382,     0.01574983121,      0.0975798702,      0.5958101029,                 0,                 0,                 0,   -0.003873897316,     0.03476620301,      0.6027460666,                 0,       6.105871033,    0.001462244335
          0,           0,          34,      -6.382516057,      -5.480282872,      -6.029964702,      -5.811896479,      -11.67344096,     0.01574983121,     0.09329612556,       0.599773958,                 0,                 0,                 0,   -0.003249132181,     0.03009158949,      0.6062404341,                 0,       6.428712386,    0.001462244335
          0,           0,          35,      -6.393285779,      -5.476373245,      -6.029273671,      -5.821378892,      -11.66657725,     0.01574983121,     0.08952970762,      0.6048945564,                 0,                 0,                 0,   -0.002522375073,     0.02581055609,      0.6109392835,                 0,       6.756355767,    0.001462244335
          0,           0,          36,      -6.405099058,      -5.473594041,      -6.031060587,      -5.831309734,      -11.66099135,     0.01574983121,     0.08586458823,      0.6083260527,                 0,                 0,                 0,   -0.002451908954,     0.02180682558,      0.6139688724,                 0,       7.084714027,    0.001861175089
          0,           0,          37,      -6.416716842,      -5.471960817,      -6.034760894,      -5.840582402,      -11.65667496,     0.01574983121,     0.08218539367,      0.6094092415,                 0,                 0,                 0,   -0.002986025887,     0.01803456197,      0.6146615469,                 0,       7.415055332,    0.001861175089
          0,           0,          38,      -6.427226005,      -5.471430381,       -6.03968642,      -5.848503661,      -11.65318761,     0.01574983121,     0.07864815174,      0.6095970334,                 0,                 0,                 0,   -0.003559009431,     0.01449706782,      0.6144785675,                 0,       7.750939087,    0.001861175089
          0,           0,          39,      -6.436672695,      -5.471910278,      -6.045182632,      -5.855358317,      -11.65035489,     0.01574983121,     0.07543723676,      0.6105319788,                 0,                 0,                 0,   -0.003748943748,     0.01120601417,      0.6150727591,                 0,       8.093244199,    0.001861175089
          0,           0,          40,      -6.445704505,      -5.473274077,      -6.050710771,      -5.861935214,       -11.6484978,     0.01574983121,     0.07258603886,      0.6125372906,                 0,                 0,                 0,   -0.003605400117,     0.00816082327,      0.6167690543,                 0,       8.438775557,    0.001861175089
          0,           0,          41,       -6.45486623,      -5.475378379,      -6.055818975,      -5.868831755,      -11.64772622,     0.01574983121,     0.06999080546,      0.6147539886,                 0,                 0,                 0,   -0.003454693393,    0.005348098783,      0.6187023333,                 0,       8.783353536,    0.001861175089
          0,           0,          42,       -6.46453716,      -5.478082889,      -6.060112362,       -5.87645057,      -11.64776973,     0.01574983121,     0.06753642439,      0.6163022551,                 0,                 0,                 0,   -0.003520254206,    0.002745325155,      0.6199855655,                 0,       9.125479483,    0.001861175089
          0,           0,          43,      -6.475125756,      -5.481269022,      -6.063323705,      -5.885186429,      -11.64850803,     0.01574983121,     0.06518428502,      0.6170942057,                 0,                 0,                 0,   -0.003758445909,   0.0003232896783,      0.6205273122,                 0,       9.466916841,    0.002413251987
          0,           0,          44,       -6.48693567,       -5.48484869,      -6.065427694,      -5.895286738,      -11.64963294,     0.01574983121,     0.06296058723,      0.6176755738,                 0,                 0,                 0,   -0.003984678415,   -0.001948995982,      0.6208730558,                 0,       9.810511639,    0.002413251987
          0,           0,          45,      -6.499983996,      -5.488765339,      -6.066676819,      -5.906714726,      -11.65133055,     0.01574983121,     0.06089399483,      0.6185514298,                 0,                 0,                 0,   -0.004082111784,   -0.004095819248,       0.621528096,                 0,       10.15783956,    0.002505105066
          0,           0,          46,      -6.514022553,      -5.492992621,      -6.067514932,      -5.919199864,      -11.65356791,     0.01574983121,     0.05897733942,      0.6197609667,                 0,                 0,                 0,   -0.004081960647,    -0.00612840606,      0.6225306619,                 0,       10.50845923,    0.002505105066
          0,           0,          47,      -6.528558561,      -5.497530393,      -6.068427335,      -5.932256799,      -11.65666025,     0.01574983121,     0.05717883406,       0.620998389,                 0,                 0,                 0,   -0.004086778026,   -0.008046404864,      0.6235733105,                 0,       10.86063399,    0.002505105066
          0,           0,          48,      -6.542899475,      -5.502396124,      -6.069822669,      -5.945228182,      -11.66071218,     0.01574983121,     0.05547411786,      0.6220027971,                 0,                 0,                 0,   -0.004154806631,   -0.009846771689,       0.624394025,                 0,       11.21248649,    0.002505105066
          0,           0,          49,      -6.556417668,      -5.507613633,      -6.071996521,       -5.95752944,      -11.66551398,     0.01574983121,     0.05386075308,      0.6227884372,                 0,                 0,                 0,   -0.004260450638,    -0.01153342004,      0.6250067188,                 0,       11.56293593,    0.003163932324
          0,           0,          50,       -6.56883933,      -5.513202627,      -6.075150059,      -5.968893393,      -11.67133788,     0.01574983121,     0.05234596915,      0.6235589792,                 0,                 0,                 0,   -0.004342317352,     -0.0131204494,      0.6256147016,                 0,       11.91226353,    0.003163932324
          0,           0,          51,       -6.58028018,      -5.519171722,      -6.079409491,      -5.979385775,      -11.67837262,     0.01574983121,     0.05092784051,      0.6244786784,                 0,                 0,                 0,   -0.004368340148,    -0.01462694413,      0.6263811278,                 0,       12.26202942,    0.003163932324
          0,           0,          52,      -6.591122947,      -5.525516247,      -6.084822071,      -5.989301875,      -11.68659261,     0.01574983121,     0.04959062737,      0.6255450241,                 0,                 0,                 0,   -0.004355351771,    -0.01606829536,      0.6273018551,                 0,       12.61417847,    0.003163932324
          0,           0,          53,      -6.601909724,      -5.532219787,      -6.091345577,      -5.999080014,      -11.69594635,     0.01574983121,     0.04831587007,      0.6266436412,                 0,                 0,                 0,   -0.004339759846,    -0.01745090615,      0.6282612054,                 0,       12.96972693,    0.003163932324
          0,           0,          54,      -6.613234453,      -5.539257215,      -6.098853331,      -6.009208335,      -11.70647862,     0.01574983121,     0.04709500184,      0.6276824712,                 0,                 0,                 0,   -0.004339923092,    -0.01877367364,      0.6291667291,                 0,       13.32800609,    0.003163932324
          0,           0,          55,      -6.625626039,      -5.546597879,      -6.107160445,      -6.020120019,      -11.71829318,     0.01574983121,     0.04593097872,      0.6286652034,                 0,                 0,                 0,     -0.0043457611,    -0.02003404361,      0.6300224043,                 0,       13.68717195,    0.003163932324
          0,           0,          56,      -6.639465435,      -5.554208389,      -6.116059635,      -6.032121928,       -11.7315926,     0.01574983121,     0.04482941025,      0.6296591031,                 0,                 0,                 0,   -0.004336712271,    -0.02123346838,       0.630895714,                 0,       14.04567001,    0.004210090244
          0,           0,          57,      -6.654937576,      -5.562055462,      -6.125350626,      -6.045354795,      -11.74649283,     0.01574983121,     0.04378906029,      0.6307158561,                 0,                 0,                 0,   -0.004304217053,    -0.02237857997,      0.6318379318,                 0,       14.40350288,    0.004210090244
          0,           0,          58,      -6.671998854,        -5.5701089,      -6.134857011,      -6.059768763,      -11.76295981,     0.01574983121,     0.04280028226,      0.6318273853,                 0,                 0,                 0,   -0.004257528786,     -0.0234781278,      0.6328400165,                 0,       14.76222473,    0.004210090244
          0,           0,          59,       -6.69037824,      -5.578344399,      -6.144434379,      -6.075132961,      -11.78098006,     0.01574983121,     0.04185134009,      0.6329451708,                 0,                 0,                 0,    -0.00421218729,    -0.02453871198,      0.6338524872,                 0,       15.12365362,    0.004210090244
          0,           0,          60,      -6.709630707,      -5.586745829,      -6.153976526,      -6.091091354,      -11.80053061,     0.01574983121,     0.04093559344,      0.6340281533,                 0,                 0,                 0,   -0.004176102551,    -0.02556264455,      0.6348338154,                 0,       15.48843195,    0.004210090244
          0,           0,          61,      -6.729220803,      -5.595306736,      -6.163421921,      -6.107239191,      -11.82173114,     0.01574983121,     0.04005321089,       0.635069234,                 0,                 0,                 0,   -0.004146203654,    -0.02654901589,      0.6357769589,                 0,       15.85563854,    0.004210090244
          0,           0,          62,      -6.748606644,      -5.604030839,      -6.172756922,      -6.123192391,      -11.84462371,     0.01574983121,     0.03920721864,      0.6360843913,                 0,                 0,                 0,   -0.004115500571,    -0.02749648653,      0.6366981247,                 0,       16.22365506,    0.005324301537
          0,           0,          63,      -6.767318168,      -5.612931601,      -6.182011602,      -6.138644543,      -11.86916113,     0.01574983121,     0.03839850326,      0.6370859493,                 0,                 0,                 0,   -0.004081234097,      -0.028405463,      0.6376096623,                 0,       16.59142662,    0.005324301537
          0,           0,          64,      -6.785023308,      -5.622030573,      -6.191248424,        -6.1534066,      -11.89527266,     0.01574983121,       0.037624067,      0.6380683663,                 0,                 0,                 0,   -0.004046606896,    -0.02927834737,      0.6385057469,                 0,       16.95904822,    0.005633390376
          0,           0,          65,      -6.801565098,      -5.631354373,      -6.200548127,      -6.167419452,       -11.9227289,     0.01574983121,     0.03687899821,      0.6390148535,                 0,                 0,                 0,   -0.004016610802,    -0.03011826944,      0.6393691683,                 0,       17.32733763,    0.005633390376
          0,           0,          66,      -6.816965018,      -5.640930347,       -6.20999745,      -6.180742472,      -11.95134888,     0.01574983121,     0.03615948747,      0.6399122275,                 0,                 0,                 0,   -0.003993494658,    -0.03092763976,       0.640186417,                 0,       17.69693854,    0.005633390376
          0,           0,          67,      -6.831401754,       -5.65078168,      -6.219680439,      -6.193529175,      -11.98075408,     0.01574983121,     0.03546424023,      0.6407583748,                 0,                 0,                 0,   -0.003975901156,    -0.03170752483,      0.6409552559,                 0,       18.06773163,    0.005633390376
          0,           0,          68,      -6.845168193,      -5.660922796,      -6.229672241,      -6.205992906,      -12.01040493,     0.01574983121,     0.03479369204,      0.6415584419,                 0,                 0,                 0,   -0.003961182399,    -0.03245802948,      0.6416808488,                 0,       18.43892971,    0.005633390376
          0,           0,          69,      -6.858614763,      -5.671356146,        -6.2400329,      -6.218368984,      -12.03948189,     0.01574983121,     0.03414836687,      0.6423169756,                 0,                 0,                 0,   -0.003947969791,    -0.03317910785,      0.6423677723,                 0,       18.80959573,    0.005633390376
          0,           0,          70,      -6.872092193,      -5.682070707,      -6.250802046,      -6.230877239,      -12.06696501,     0.01574983121,     0.03352775943,      0.6430337934,                 0,                 0,                 0,   -0.003936879601,     -0.0338712434,      0.6430157922,                 0,       19.17914601,    0.006485235809
          0,           0,          71,      -6.885905761,      -5.693042374,      -6.261993822,       -6.24369483,      -12.09191365,     0.01574983121,      0.0329304091,      0.6437063025,                 0,                 0,                 0,   -0.003929220773,    -0.03453561772,      0.6436221771,                 0,        19.5474736,    0.006485235809
          0,           0,          72,      -6.900294359,      -5.704236878,      -6.273595594,      -6.256946849,      -12.11328193,     0.01574983121,     0.03235457507,      0.6443335472,                 0,                 0,                 0,   -0.003925689228,    -0.03517386219,      0.6441857946,                 0,       19.91475845,    0.006807881865
          0,           0,          73,      -6.915422462,      -5.715614195,      -6.285571196,        -6.2707047,       -12.1302452,     0.01574983121,     0.03179884238,      0.6449178902,                 0,                 0,                 0,   -0.003926048054,      -0.035787631,      0.6447088467,                 0,        20.2811751,    0.007130438591
          0,           0,          74,      -6.931380461,      -5.727134132,      -6.297867335,      -6.284990461,       -12.1419562,     0.01574983121,     0.03126228113,      0.6454634104,                 0,                 0,                 0,   -0.003929712158,     -0.0363782753,      0.6451952925,                 0,       20.64671505,    0.007130438591
          0,           0,          75,       -6.94818754,      -5.738761908,      -6.310421188,      -6.299783422,      -12.14807409,     0.01574983121,     0.03074427277,      0.6459733748,                 0,                 0,                 0,   -0.003936380841,    -0.03694675175,      0.6456483167,                 0,       21.01117758,    0.007130438591
