0,0010683873697572288; 0,0.8123644880401637
0,0008845930078806782; 0,0.8391178823611256
0,0008845930078806782; 0,0.8599081707189815
0,00033320992225101265; 0,0.87683049845212
0,00033320992225101265; 0,0.8981042818880658
0,00033320992225101265; 0,0.9193780653240113
0,00033320992225101265; 0,0.9406518487599569
0,00033320992225101265; 0,0.9619256321959024
0,00033320992225101265; 0,0.9904518418031931
0,002171153541016553; 0,0.657001402947349
0,0019873591791400025; 0,0.6814984869038923
0,001435976093510337; 0,0.6950363490904032
0,001435976093510337; 0,0.7163101325263488
0,001435976093510337; 0,0.7375839159622943
0,001435976093510337; 0,0.7588576993982399
0,001435976093510337; 0,0.7801314828341857
0,00309012535039932; 0,0.5209781209781209
0,0032739197122758704; 0,0.5464421950908436
0,002538742264769661; 0,0.5635256878500121
0,002538742264769661; 0,0.5847994712859577
0,002538742264769661; 0,0.6060732547219034
0,002538742264769661; 0,0.627347038157849
0,004376685883535195; 0,0.4200888146834092
0,0036415084360289854; 0,0.4358829872343385
0,0036415084360289854; 0,0.45715677067028415
0,0036415084360289854; 0,0.4784305541062297
0,0036415084360289854; 0,0.49970433754217536
0,005479452054794519; 0,0.32790241979431156
0,004744274607288303; 0,0.3488538731781974
0,004744274607288303; 0,0.37012765661414304
0,004744274607288303; 0,0.3914014400500886
0,006582218226053836; 0,0.2582791285493987
0,005847040778547627; 0,0.27536262130856715
0,005847040778547627; 0,0.2966364047445127
0,00768498439731316; 0,0.18833350725242604
0,006949806949806951; 0,0.21154127100073028
0,006949806949806951; 0,0.23281505443667594
0,008787750568572485; 0,0.13740535902698048
0,008052573121066268; 0,0.157389822254687
0,009890516739831802; 0,0.08260925017681753
0,009155339292325593; 0,0.1109742947580784
0,010993282911091126; 0,0.04360731387758393
0,01209604908235045; 0,0.008473338203067726
0,013015020891733217; -0,-0.0248878221851197
0,014117787062992541; -0,-0.05293053671432074
0,015220553234251866; -0,-0.07807228077498374
0,016323319405511183; -0,-0.10128004452328798
0,017609879938647058; -0,-0.12754994376616025
0,019447823557412598; -0,-0.15688197850360036
0,021837150261807797; -0,-0.19314410936032583
0,024042682604326446; -0,-0.21973633865525785
0,02624821494684508; -0,-0.2419771122473828
0,029005130374993388; -0,-0.2661518661518665
0,03231342888877135; -0,-0.28968195995223056
0,03617311048817898; -0,-0.3116004034922957
0,04113555825884593; -0,-0.33442137117812826
0,047752155286401865; -0,-0.3570489408327249
0,056574284656476445; -0,-0.37832272426867053
0,06760194636906966; -0,-0.39564063888388246
0,0797323742529222; -0,-0.4073324289540509
0,09186280213677475; -0,-0.4142771764393389
0,1039932300206273; -0,-0.4179693206720237
0,11612365790447984; -0,-0.41893631082820304
0,1282540857883324; -0,-0.4187604944361704
0,1403845136721849; -0,-0.41700233051584434
0,15251494155603745; -0,-0.41436508463535526
0,16464536943989; -0,-0.4107608485986868
0,17677579732374255; -0,-0.40654125518990414
0,1889062252075951; -0,-0.40179421260502374
0,20103665309144764; -0,-0.396959261824127
0,21316708097530015; -0,-0.39115732088705096
0,2252975088591527; -0,-0.38544328814599116
0,23742793674300525; -0,37937762262086616
0,2495583646268578; -0,3731361407037086
0,2616887925107103; -0,3668067505905347
0,27381922039456286; -0,3603894522813445
0,2859496482784154; -0,3540600621681706
0,29808007616226795; -0,3481702130350782
0,3102105040461205; -0,34254408849003476
0,32234093192997304; -0,33595097378881195
0,3344713598138256; -0,3265447968150674
0,34660178769767813; -0,3145013739608337
0,3587322155815307; -0,3036886658508283
0,3708626434653832; -0,29612856099342616
0,38299307134923577; -0,2899749872722849
0,3951234992330883; -0,28408513813919245
0,40725392711694086; -0,2777557480260186
0,4193843550007934; -0,271514266108861
0,43151478288464595; -0,2650969677996708
0,4436452107684985; -0,258503853098448
0,45577563865235105; -0,25191073839722516
0,4679060665362036; -0,24522971549998607
0,48003649442005614; -0,23854869260274694
0,4921669223039087; -0,23195557790152413
0,5042973501877612; -0,2251866468082687
0,5164277780716138; -0,21841771571501328
0,5285582059554663; -0,21191250920980678
0,5406886338393189; -0,20505566992053506
0,5528190617231714; -0,19846255521931225
0,564949489607024; -0,19186944051808946
0,5770799174908765; -0,18510050942483403
0,589210345374729; -0,1785073947236112
0,6013407732585816; -0,17200218821840468
0,6134712011424341; -0,1653211653211656
0,6256016290262867; -0,15864014242392643
0,6377320569101392; -0,15204702772270368
0,6498624847939918; -0,14536600482546452
0,6619929126778443; -0,1385970737322091
0,6741233405616969; -0,13200395903098627
0,6862537684455494; -0,12505921154569827
0,698384196329402; -0,11846609684447545
0,7105146242132545; -0,11143344116317111
0,722645052097107; -0,10431287728585048
0,7347754799809596; -0,09728022160454619
